"rules","support","confidence","lift","count"
"{grapes,other vegetables,whole milk} => {tropical fruit}",0.00203355363497712,0.526315789473684,5.01580987352101,20
"{root vegetables,other vegetables,hard cheese} => {whole milk}",0.00213523131672598,0.617647058823529,2.41725380960184,21
"{root vegetables,whole milk,hard cheese} => {other vegetables}",0.00213523131672598,0.65625,3.39160207566999,21
"{other vegetables,yogurt,hard cheese} => {whole milk}",0.00203355363497712,0.714285714285714,2.79546358933546,20
"{other vegetables,butter milk,yogurt} => {whole milk}",0.00223690899847483,0.536585365853659,2.10000679393981,22
"{ham,other vegetables,yogurt} => {whole milk}",0.00203355363497712,0.666666666666667,2.60909935004642,20
"{ham,whole milk,yogurt} => {other vegetables}",0.00203355363497712,0.512820512820513,2.65033617634774,20
"{root vegetables,other vegetables,sliced cheese} => {whole milk}",0.00244026436197255,0.648648648648649,2.53858315139652,24
"{root vegetables,whole milk,sliced cheese} => {other vegetables}",0.00244026436197255,0.774193548387097,4.00115267913142,24
"{other vegetables,whole milk,sliced cheese} => {root vegetables}",0.00244026436197255,0.533333333333333,4.89303482587065,24
"{root vegetables,other vegetables,oil} => {whole milk}",0.00264361972547026,0.684210526315789,2.67775985925817,26
"{root vegetables,whole milk,oil} => {other vegetables}",0.00264361972547026,0.590909090909091,3.05391009410978,26
"{other vegetables,whole milk,oil} => {root vegetables}",0.00264361972547026,0.52,4.77070895522388,26
"{other vegetables,yogurt,oil} => {whole milk}",0.00223690899847483,0.6875,2.69063370473538,22
"{whole milk,yogurt,oil} => {other vegetables}",0.00223690899847483,0.709677419354839,3.6677232892038,22
"{onions,other vegetables,whipped/sour cream} => {whole milk}",0.00213523131672598,0.67741935483871,2.65118159762782,21
"{onions,whole milk,whipped/sour cream} => {other vegetables}",0.00213523131672598,0.777777777777778,4.0196765341274,21
"{root vegetables,onions,other vegetables} => {whole milk}",0.0032536858159634,0.571428571428571,2.23637087146836,32
"{root vegetables,onions,whole milk} => {other vegetables}",0.0032536858159634,0.680851063829787,3.51874420008721,32
"{onions,other vegetables,yogurt} => {whole milk}",0.00244026436197255,0.631578947368421,2.47177833162293,24
"{onions,whole milk,yogurt} => {other vegetables}",0.00244026436197255,0.631578947368421,3.26409823823879,24
"{hamburger meat,root vegetables,other vegetables} => {whole milk}",0.00203355363497712,0.555555555555556,2.17424945837202,20
"{hamburger meat,root vegetables,whole milk} => {other vegetables}",0.00203355363497712,0.512820512820513,2.65033617634774,20
"{other vegetables,yogurt,hygiene articles} => {whole milk}",0.00213523131672598,0.75,2.93523676880223,21
"{whole milk,yogurt,hygiene articles} => {other vegetables}",0.00213523131672598,0.538461538461538,2.78285298516512,21
"{root vegetables,other vegetables,sugar} => {whole milk}",0.00203355363497712,0.588235294117647,2.30214648533508,20
"{root vegetables,whole milk,sugar} => {other vegetables}",0.00203355363497712,0.588235294117647,3.04009149639888,20
"{root vegetables,other vegetables,waffles} => {whole milk}",0.00203355363497712,0.625,2.44603064066852,20
"{root vegetables,whole milk,waffles} => {other vegetables}",0.00203355363497712,0.526315789473684,2.72008186519899,20
"{other vegetables,yogurt,long life bakery product} => {whole milk}",0.00264361972547026,0.722222222222222,2.82652429588363,26
"{whole milk,yogurt,long life bakery product} => {other vegetables}",0.00264361972547026,0.577777777777778,2.98604542535178,26
"{other vegetables,dessert,yogurt} => {whole milk}",0.0025419420437214,0.555555555555556,2.17424945837202,25
"{whole milk,dessert,yogurt} => {other vegetables}",0.0025419420437214,0.531914893617021,2.74901890631813,25
"{other vegetables,whole milk,dessert} => {yogurt}",0.0025419420437214,0.510204081632653,3.6573302790504,25
"{yogurt,whipped/sour cream,cream cheese } => {whole milk}",0.00233858668022369,0.696969696969697,2.72769477504854,23
"{whole milk,whipped/sour cream,cream cheese } => {yogurt}",0.00233858668022369,0.58974358974359,4.22749869178441,23
"{other vegetables,whipped/sour cream,cream cheese } => {whole milk}",0.00233858668022369,0.696969696969697,2.72769477504854,23
"{whole milk,whipped/sour cream,cream cheese } => {other vegetables}",0.00233858668022369,0.58974358974359,3.0478866027999,23
"{root vegetables,yogurt,cream cheese } => {other vegetables}",0.00213523131672598,0.567567567567568,2.93327747084972,21
"{root vegetables,yogurt,cream cheese } => {whole milk}",0.00233858668022369,0.621621621621622,2.43280885342167,23
"{root vegetables,whole milk,cream cheese } => {yogurt}",0.00233858668022369,0.58974358974359,4.22749869178441,23
"{root vegetables,other vegetables,cream cheese } => {whole milk}",0.00244026436197255,0.545454545454545,2.13471765003798,24
"{root vegetables,whole milk,cream cheese } => {other vegetables}",0.00244026436197255,0.615384615384615,3.18040341161728,24
"{other vegetables,yogurt,cream cheese } => {whole milk}",0.00345704117946111,0.653846153846154,2.55892436254553,34
"{whole milk,yogurt,cream cheese } => {other vegetables}",0.00345704117946111,0.523076923076923,2.70334289987469,34
"{other vegetables,whole milk,cream cheese } => {yogurt}",0.00345704117946111,0.515151515151515,3.69279529993816,34
"{chicken,other vegetables,domestic eggs} => {whole milk}",0.00244026436197255,0.727272727272727,2.84629020005065,24
"{chicken,whole milk,domestic eggs} => {other vegetables}",0.00244026436197255,0.615384615384615,3.18040341161728,24
"{chicken,other vegetables,whipped/sour cream} => {whole milk}",0.00233858668022369,0.605263157894737,2.36878756780531,23
"{chicken,whole milk,whipped/sour cream} => {other vegetables}",0.00233858668022369,0.560975609756098,2.89920920754137,23
"{chicken,root vegetables,other vegetables} => {whole milk}",0.00294865277071683,0.517857142857143,2.02671110226821,29
"{chicken,other vegetables,yogurt} => {whole milk}",0.0025419420437214,0.520833333333333,2.03835886722377,25
"{chicken,whole milk,yogurt} => {other vegetables}",0.0025419420437214,0.641025641025641,3.31292022043467,25
"{chicken,other vegetables,rolls/buns} => {whole milk}",0.00284697508896797,0.571428571428571,2.23637087146836,28
"{chicken,whole milk,rolls/buns} => {other vegetables}",0.00284697508896797,0.538461538461538,2.78285298516512,28
"{tropical fruit,yogurt,white bread} => {whole milk}",0.00203355363497712,0.714285714285714,2.79546358933546,20
"{root vegetables,other vegetables,white bread} => {whole milk}",0.00233858668022369,0.58974358974359,2.30804942504107,23
"{root vegetables,whole milk,white bread} => {other vegetables}",0.00233858668022369,0.58974358974359,3.0478866027999,23
"{other vegetables,yogurt,white bread} => {whole milk}",0.00213523131672598,0.538461538461538,2.1073494750375,21
"{other vegetables,whipped/sour cream,coffee} => {whole milk}",0.00203355363497712,0.714285714285714,2.79546358933546,20
"{whole milk,whipped/sour cream,coffee} => {other vegetables}",0.00203355363497712,0.588235294117647,3.04009149639888,20
"{other vegetables,yogurt,coffee} => {whole milk}",0.00223690899847483,0.628571428571429,2.4600079586152,22
"{yogurt,frozen vegetables,fruit/vegetable juice} => {whole milk}",0.00213523131672598,0.67741935483871,2.65118159762782,21
"{whole milk,frozen vegetables,fruit/vegetable juice} => {yogurt}",0.00213523131672598,0.5,3.58418367346939,21
"{other vegetables,frozen vegetables,fruit/vegetable juice} => {whole milk}",0.00223690899847483,0.594594594594595,2.32703455544681,22
"{whole milk,frozen vegetables,fruit/vegetable juice} => {other vegetables}",0.00223690899847483,0.523809523809524,2.70712909441233,22
"{yogurt,whipped/sour cream,frozen vegetables} => {other vegetables}",0.00223690899847483,0.666666666666667,3.44543702925206,22
"{other vegetables,whipped/sour cream,frozen vegetables} => {yogurt}",0.00223690899847483,0.564102564102564,4.04369440083726,22
"{other vegetables,whipped/sour cream,frozen vegetables} => {whole milk}",0.00244026436197255,0.615384615384615,2.40839940004285,24
"{whole milk,whipped/sour cream,frozen vegetables} => {other vegetables}",0.00244026436197255,0.631578947368421,3.26409823823879,24
"{citrus fruit,root vegetables,frozen vegetables} => {other vegetables}",0.00203355363497712,0.769230769230769,3.97550426452161,20
"{citrus fruit,other vegetables,frozen vegetables} => {root vegetables}",0.00203355363497712,0.625,5.73402518656716,20
"{citrus fruit,other vegetables,frozen vegetables} => {whole milk}",0.00203355363497712,0.625,2.44603064066852,20
"{citrus fruit,whole milk,frozen vegetables} => {other vegetables}",0.00203355363497712,0.571428571428571,2.95323173935891,20
"{tropical fruit,root vegetables,frozen vegetables} => {whole milk}",0.00233858668022369,0.766666666666667,3.00046425255339,23
"{tropical fruit,yogurt,frozen vegetables} => {other vegetables}",0.00203355363497712,0.606060606060606,3.13221548113824,20
"{tropical fruit,other vegetables,frozen vegetables} => {whole milk}",0.00244026436197255,0.585365853658537,2.29091650247979,24
"{root vegetables,other vegetables,frozen vegetables} => {whole milk}",0.00386375190645653,0.633333333333333,2.4786443825441,38
"{root vegetables,whole milk,frozen vegetables} => {other vegetables}",0.00386375190645653,0.622950819672131,3.21950673225192,38
"{other vegetables,yogurt,frozen vegetables} => {whole milk}",0.00355871886120996,0.673076923076923,2.63418684379687,35
"{whole milk,yogurt,frozen vegetables} => {other vegetables}",0.00355871886120996,0.583333333333333,3.01475740059555,35
"{other vegetables,frozen vegetables,rolls/buns} => {whole milk}",0.00213523131672598,0.5,1.95682451253482,21
"{pork,beef,other vegetables} => {whole milk}",0.00233858668022369,0.560975609756098,2.1954616482098,23
"{pork,beef,whole milk} => {other vegetables}",0.00233858668022369,0.58974358974359,3.0478866027999,23
"{beef,root vegetables,butter} => {whole milk}",0.00203355363497712,0.689655172413793,2.69906829315147,20
"{beef,whole milk,butter} => {root vegetables}",0.00203355363497712,0.555555555555556,5.09691127694859,20
"{beef,other vegetables,domestic eggs} => {whole milk}",0.0025419420437214,0.757575757575758,2.96488562505276,25
"{beef,whole milk,domestic eggs} => {other vegetables}",0.0025419420437214,0.675675675675676,3.49199698910682,25
"{beef,other vegetables,whipped/sour cream} => {whole milk}",0.00213523131672598,0.567567567567568,2.22126025747196,21
"{beef,whole milk,whipped/sour cream} => {other vegetables}",0.00213523131672598,0.617647058823529,3.19209607121882,21
"{beef,citrus fruit,root vegetables} => {other vegetables}",0.00213523131672598,0.552631578947368,2.85608595845894,21
"{beef,citrus fruit,other vegetables} => {root vegetables}",0.00213523131672598,0.636363636363636,5.83828018995929,21
"{beef,citrus fruit,root vegetables} => {whole milk}",0.00223690899847483,0.578947368421053,2.26579680398769,22
"{beef,citrus fruit,whole milk} => {root vegetables}",0.00223690899847483,0.564102564102564,5.17532529659395,22
"{beef,citrus fruit,other vegetables} => {whole milk}",0.00213523131672598,0.636363636363636,2.49050392504432,21
"{beef,citrus fruit,whole milk} => {other vegetables}",0.00213523131672598,0.538461538461538,2.78285298516512,21
"{beef,tropical fruit,root vegetables} => {other vegetables}",0.00274529740721912,0.72972972972973,3.77135674823536,27
"{beef,tropical fruit,other vegetables} => {root vegetables}",0.00274529740721912,0.613636363636364,5.62977018317503,27
"{beef,tropical fruit,root vegetables} => {whole milk}",0.0025419420437214,0.675675675675676,2.64435744937138,25
"{beef,tropical fruit,whole milk} => {root vegetables}",0.0025419420437214,0.555555555555556,5.09691127694859,25
"{beef,tropical fruit,rolls/buns} => {whole milk}",0.00213523131672598,0.777777777777778,3.04394924172083,21
"{beef,tropical fruit,other vegetables} => {whole milk}",0.00294865277071683,0.659090909090909,2.5794504937959,29
"{beef,tropical fruit,whole milk} => {other vegetables}",0.00294865277071683,0.644444444444444,3.33058912827699,29
"{beef,root vegetables,soda} => {other vegetables}",0.00203355363497712,0.512820512820513,2.65033617634774,20
"{beef,other vegetables,soda} => {root vegetables}",0.00203355363497712,0.571428571428571,5.24253731343284,20
"{beef,root vegetables,yogurt} => {other vegetables}",0.00233858668022369,0.511111111111111,2.64150172242658,23
"{beef,root vegetables,yogurt} => {whole milk}",0.0025419420437214,0.555555555555556,2.17424945837202,25
"{beef,root vegetables,rolls/buns} => {other vegetables}",0.00284697508896797,0.571428571428571,2.95323173935891,28
"{beef,root vegetables,rolls/buns} => {whole milk}",0.00284697508896797,0.571428571428571,2.23637087146836,28
"{beef,root vegetables,other vegetables} => {whole milk}",0.00396542958820539,0.5,1.95682451253482,39
"{beef,other vegetables,soda} => {whole milk}",0.00203355363497712,0.571428571428571,2.23637087146836,20
"{beef,whole milk,soda} => {other vegetables}",0.00203355363497712,0.588235294117647,3.04009149639888,20
"{beef,yogurt,rolls/buns} => {whole milk}",0.00223690899847483,0.594594594594595,2.32703455544681,22
"{beef,other vegetables,yogurt} => {whole milk}",0.00305033045246568,0.588235294117647,2.30214648533508,30
"{beef,whole milk,yogurt} => {other vegetables}",0.00305033045246568,0.5,2.58407777193904,30
"{beef,other vegetables,rolls/buns} => {whole milk}",0.00335536349771225,0.578947368421053,2.26579680398769,33
"{butter,curd,yogurt} => {whole milk}",0.00233858668022369,0.793103448275862,3.1039285371242,23
"{other vegetables,butter,curd} => {whole milk}",0.00223690899847483,0.733333333333333,2.87000928505107,22
"{curd,yogurt,domestic eggs} => {whole milk}",0.00203355363497712,0.740740740740741,2.89899927782936,20
"{other vegetables,curd,domestic eggs} => {whole milk}",0.00284697508896797,0.823529411764706,3.22300507946911,28
"{whole milk,curd,domestic eggs} => {other vegetables}",0.00284697508896797,0.595744680851064,3.07890117507631,28
"{tropical fruit,curd,whipped/sour cream} => {whole milk}",0.00203355363497712,0.714285714285714,2.79546358933546,20
"{curd,yogurt,whipped/sour cream} => {whole milk}",0.00274529740721912,0.6,2.34818941504178,27
"{other vegetables,curd,whipped/sour cream} => {whole milk}",0.0025419420437214,0.581395348837209,2.27537734015677,25
"{pip fruit,curd,yogurt} => {whole milk}",0.0025419420437214,0.657894736842105,2.57476909544055,25
"{pip fruit,whole milk,curd} => {yogurt}",0.0025419420437214,0.520833333333333,3.73352465986395,25
"{pip fruit,other vegetables,curd} => {whole milk}",0.00223690899847483,0.666666666666667,2.60909935004642,22
"{curd,yogurt,pastry} => {whole milk}",0.00233858668022369,0.71875,2.8129352367688,23
"{whole milk,curd,pastry} => {yogurt}",0.00233858668022369,0.522727272727273,3.74710111317254,23
"{citrus fruit,curd,yogurt} => {whole milk}",0.00213523131672598,0.7,2.73955431754875,21
"{citrus fruit,whole milk,curd} => {yogurt}",0.00213523131672598,0.583333333333333,4.18154761904762,21
"{tropical fruit,root vegetables,curd} => {other vegetables}",0.00203355363497712,0.645161290322581,3.33429389927619,20
"{tropical fruit,root vegetables,curd} => {whole milk}",0.00203355363497712,0.645161290322581,2.52493485488364,20
"{tropical fruit,curd,yogurt} => {whole milk}",0.00396542958820539,0.75,2.93523676880223,39
"{tropical fruit,whole milk,curd} => {yogurt}",0.00396542958820539,0.609375,4.36822385204082,39
"{tropical fruit,other vegetables,curd} => {whole milk}",0.00315200813421454,0.596153846153846,2.33313691879151,31
"{root vegetables,curd,yogurt} => {other vegetables}",0.00244026436197255,0.521739130434783,2.69642897941465,24
"{root vegetables,curd,yogurt} => {whole milk}",0.00294865277071683,0.630434782608696,2.46730047232651,29
"{root vegetables,other vegetables,curd} => {whole milk}",0.00315200813421454,0.574074074074074,2.24672444031776,31
"{root vegetables,whole milk,curd} => {other vegetables}",0.00315200813421454,0.508196721311475,2.62643970262657,31
"{curd,yogurt,rolls/buns} => {whole milk}",0.0025419420437214,0.735294117647059,2.87768310666885,25
"{other vegetables,curd,yogurt} => {whole milk}",0.00366039654295882,0.6,2.34818941504178,36
"{other vegetables,curd,rolls/buns} => {whole milk}",0.00244026436197255,0.666666666666667,2.60909935004642,24
"{other vegetables,whipped/sour cream,napkins} => {whole milk}",0.00203355363497712,0.606060606060606,2.3719085000422,20
"{whole milk,whipped/sour cream,napkins} => {other vegetables}",0.00203355363497712,0.512820512820513,2.65033617634774,20
"{root vegetables,other vegetables,napkins} => {whole milk}",0.00233858668022369,0.511111111111111,2.00030950170226,23
"{other vegetables,yogurt,napkins} => {whole milk}",0.00213523131672598,0.538461538461538,2.1073494750375,21
"{pork,other vegetables,butter} => {whole milk}",0.00223690899847483,0.846153846153846,3.31154917505892,22
"{pork,whole milk,butter} => {other vegetables}",0.00223690899847483,0.578947368421053,2.99209005171889,22
"{pork,other vegetables,domestic eggs} => {whole milk}",0.00203355363497712,0.666666666666667,2.60909935004642,20
"{pork,whole milk,domestic eggs} => {other vegetables}",0.00203355363497712,0.588235294117647,3.04009149639888,20
"{pork,other vegetables,whipped/sour cream} => {whole milk}",0.00244026436197255,0.6,2.34818941504178,24
"{pork,whole milk,whipped/sour cream} => {other vegetables}",0.00244026436197255,0.533333333333333,2.75634962340165,24
"{pork,pip fruit,other vegetables} => {whole milk}",0.00233858668022369,0.621621621621622,2.43280885342167,23
"{pork,pip fruit,whole milk} => {other vegetables}",0.00233858668022369,0.741935483870968,3.83443798416761,23
"{pork,root vegetables,rolls/buns} => {whole milk}",0.00203355363497712,0.714285714285714,2.79546358933546,20
"{pork,root vegetables,other vegetables} => {whole milk}",0.00376207422470768,0.536231884057971,2.09862339025473,37
"{pork,root vegetables,whole milk} => {other vegetables}",0.00376207422470768,0.552238805970149,2.85405604661924,37
"{pork,other vegetables,soda} => {whole milk}",0.00213523131672598,0.552631578947368,2.16280604017006,21
"{pork,whole milk,soda} => {other vegetables}",0.00213523131672598,0.5,2.58407777193904,21
"{pork,other vegetables,yogurt} => {whole milk}",0.00233858668022369,0.5,1.95682451253482,23
"{pork,other vegetables,rolls/buns} => {whole milk}",0.0032536858159634,0.581818181818182,2.27703216004052,32
"{pork,whole milk,rolls/buns} => {other vegetables}",0.0032536858159634,0.524590163934426,2.71116356400162,32
"{frankfurter,pip fruit,other vegetables} => {whole milk}",0.00233858668022369,0.638888888888889,2.50038687712782,23
"{frankfurter,pip fruit,whole milk} => {other vegetables}",0.00233858668022369,0.696969696969697,3.60204780330897,23
"{frankfurter,tropical fruit,root vegetables} => {whole milk}",0.00203355363497712,0.740740740740741,2.89899927782936,20
"{frankfurter,tropical fruit,yogurt} => {whole milk}",0.00213523131672598,0.724137931034483,2.83402170780905,21
"{frankfurter,tropical fruit,other vegetables} => {whole milk}",0.0025419420437214,0.641025641025641,2.50874937504464,25
"{frankfurter,root vegetables,yogurt} => {whole milk}",0.00233858668022369,0.71875,2.8129352367688,23
"{frankfurter,root vegetables,other vegetables} => {whole milk}",0.00223690899847483,0.564102564102564,2.20769945003928,22
"{frankfurter,yogurt,rolls/buns} => {other vegetables}",0.00223690899847483,0.536585365853659,2.77315663330044,22
"{frankfurter,yogurt,rolls/buns} => {whole milk}",0.00233858668022369,0.560975609756098,2.1954616482098,23
"{frankfurter,other vegetables,yogurt} => {whole milk}",0.00284697508896797,0.583333333333333,2.28296193129062,28
"{other vegetables,domestic eggs,bottled beer} => {whole milk}",0.00203355363497712,0.769230769230769,3.01049925005357,20
"{whole milk,domestic eggs,bottled beer} => {other vegetables}",0.00203355363497712,0.689655172413793,3.56424520267454,20
"{other vegetables,bottled water,bottled beer} => {whole milk}",0.00244026436197255,0.585365853658537,2.29091650247979,24
"{root vegetables,other vegetables,bottled beer} => {whole milk}",0.00244026436197255,0.571428571428571,2.23637087146836,24
"{root vegetables,whole milk,bottled beer} => {other vegetables}",0.00244026436197255,0.615384615384615,3.18040341161728,24
"{other vegetables,yogurt,bottled beer} => {whole milk}",0.00264361972547026,0.722222222222222,2.82652429588363,26
"{whole milk,yogurt,bottled beer} => {other vegetables}",0.00264361972547026,0.509803921568627,2.63474596354569,26
"{other vegetables,rolls/buns,bottled beer} => {whole milk}",0.00203355363497712,0.5,1.95682451253482,20
"{pip fruit,other vegetables,brown bread} => {whole milk}",0.00213523131672598,0.567567567567568,2.22126025747196,21
"{pip fruit,whole milk,brown bread} => {other vegetables}",0.00213523131672598,0.583333333333333,3.01475740059555,21
"{tropical fruit,yogurt,brown bread} => {whole milk}",0.00213523131672598,0.538461538461538,2.1073494750375,21
"{tropical fruit,other vegetables,brown bread} => {whole milk}",0.00264361972547026,0.634146341463415,2.48182621101977,26
"{root vegetables,other vegetables,brown bread} => {whole milk}",0.00315200813421454,0.775,3.03307799442897,31
"{root vegetables,whole milk,brown bread} => {other vegetables}",0.00315200813421454,0.553571428571429,2.86094324750394,31
"{yogurt,brown bread,soda} => {whole milk}",0.00203355363497712,0.645161290322581,2.52493485488364,20
"{other vegetables,brown bread,soda} => {whole milk}",0.0025419420437214,0.609756097560976,2.38637135674978,25
"{whole milk,brown bread,soda} => {other vegetables}",0.0025419420437214,0.5,2.58407777193904,25
"{other vegetables,yogurt,brown bread} => {whole milk}",0.00284697508896797,0.549019607843137,2.14867005297941,28
"{other vegetables,rolls/buns,brown bread} => {whole milk}",0.00233858668022369,0.575,2.25034818941504,23
"{other vegetables,butter,margarine} => {whole milk}",0.00203355363497712,0.571428571428571,2.23637087146836,20
"{whole milk,butter,margarine} => {other vegetables}",0.00203355363497712,0.666666666666667,3.44543702925206,20
"{other vegetables,domestic eggs,margarine} => {whole milk}",0.00244026436197255,0.615384615384615,2.40839940004285,24
"{other vegetables,whipped/sour cream,margarine} => {whole milk}",0.00213523131672598,0.617647058823529,2.41725380960184,21
"{whole milk,whipped/sour cream,margarine} => {other vegetables}",0.00213523131672598,0.525,2.713281660536,21
"{other vegetables,margarine,bottled water} => {whole milk}",0.00203355363497712,0.588235294117647,2.30214648533508,20
"{tropical fruit,yogurt,margarine} => {other vegetables}",0.00223690899847483,0.55,2.84248554913295,22
"{tropical fruit,other vegetables,margarine} => {yogurt}",0.00223690899847483,0.564102564102564,4.04369440083726,22
"{root vegetables,yogurt,margarine} => {whole milk}",0.00213523131672598,0.617647058823529,2.41725380960184,21
"{root vegetables,rolls/buns,margarine} => {whole milk}",0.00203355363497712,0.714285714285714,2.79546358933546,20
"{root vegetables,other vegetables,margarine} => {whole milk}",0.0032536858159634,0.551724137931034,2.15925463452118,32
"{root vegetables,whole milk,margarine} => {other vegetables}",0.0032536858159634,0.653061224489796,3.37512198783875,32
"{yogurt,rolls/buns,margarine} => {whole milk}",0.00264361972547026,0.577777777777778,2.2612194367069,26
"{other vegetables,yogurt,margarine} => {whole milk}",0.00315200813421454,0.553571428571429,2.16648428173498,31
"{other vegetables,rolls/buns,margarine} => {whole milk}",0.00315200813421454,0.607843137254902,2.37888470151292,31
"{root vegetables,butter,domestic eggs} => {whole milk}",0.00244026436197255,0.75,2.93523676880223,24
"{butter,yogurt,domestic eggs} => {whole milk}",0.00223690899847483,0.758620689655172,2.96897512246662,22
"{other vegetables,butter,domestic eggs} => {whole milk}",0.00305033045246568,0.666666666666667,2.60909935004642,30
"{whole milk,butter,domestic eggs} => {other vegetables}",0.00305033045246568,0.508474576271186,2.62787570027699,30
"{butter,yogurt,fruit/vegetable juice} => {whole milk}",0.00213523131672598,0.6,2.34818941504178,21
"{whole milk,butter,fruit/vegetable juice} => {yogurt}",0.00213523131672598,0.51219512195122,3.67160278745645,21
"{tropical fruit,butter,whipped/sour cream} => {other vegetables}",0.00233858668022369,0.766666666666667,3.96225258363987,23
"{tropical fruit,butter,whipped/sour cream} => {whole milk}",0.00213523131672598,0.7,2.73955431754875,21
"{root vegetables,butter,whipped/sour cream} => {other vegetables}",0.00213523131672598,0.617647058823529,3.19209607121882,21
"{root vegetables,butter,whipped/sour cream} => {whole milk}",0.00264361972547026,0.764705882352941,2.99279043093561,26
"{butter,yogurt,whipped/sour cream} => {other vegetables}",0.00213523131672598,0.552631578947368,2.85608595845894,21
"{butter,yogurt,whipped/sour cream} => {whole milk}",0.00264361972547026,0.684210526315789,2.67775985925817,26
"{other vegetables,butter,whipped/sour cream} => {whole milk}",0.00396542958820539,0.684210526315789,2.67775985925817,39
"{whole milk,butter,whipped/sour cream} => {other vegetables}",0.00396542958820539,0.590909090909091,3.05391009410978,39
"{pip fruit,other vegetables,butter} => {whole milk}",0.00274529740721912,0.675,2.64171309192201,27
"{pip fruit,whole milk,butter} => {other vegetables}",0.00274529740721912,0.613636363636364,3.17136817465246,27
"{other vegetables,butter,pastry} => {whole milk}",0.00223690899847483,0.578947368421053,2.26579680398769,22
"{whole milk,butter,pastry} => {other vegetables}",0.00223690899847483,0.564102564102564,2.91536979398251,22
"{citrus fruit,butter,yogurt} => {whole milk}",0.00203355363497712,0.666666666666667,2.60909935004642,20
"{citrus fruit,other vegetables,butter} => {whole milk}",0.00294865277071683,0.644444444444444,2.52212937171154,29
"{citrus fruit,whole milk,butter} => {other vegetables}",0.00294865277071683,0.58,2.99753021544929,29
"{sausage,other vegetables,butter} => {whole milk}",0.00233858668022369,0.605263157894737,2.36878756780531,23
"{root vegetables,butter,bottled water} => {whole milk}",0.00244026436197255,0.727272727272727,2.84629020005065,24
"{other vegetables,butter,bottled water} => {whole milk}",0.00264361972547026,0.722222222222222,2.82652429588363,26
"{tropical fruit,root vegetables,butter} => {other vegetables}",0.00233858668022369,0.657142857142857,3.39621650026274,23
"{tropical fruit,root vegetables,butter} => {whole milk}",0.00244026436197255,0.685714285714286,2.68364504576204,24
"{tropical fruit,butter,yogurt} => {other vegetables}",0.00305033045246568,0.666666666666667,3.44543702925206,30
"{tropical fruit,other vegetables,butter} => {yogurt}",0.00305033045246568,0.555555555555556,3.98242630385488,30
"{tropical fruit,butter,yogurt} => {whole milk}",0.00335536349771225,0.733333333333333,2.87000928505107,33
"{tropical fruit,whole milk,butter} => {yogurt}",0.00335536349771225,0.540983606557377,3.87796922047508,33
"{tropical fruit,other vegetables,butter} => {whole milk}",0.00335536349771225,0.611111111111111,2.39167440420922,33
"{tropical fruit,whole milk,butter} => {other vegetables}",0.00335536349771225,0.540983606557377,2.79588742537667,33
"{root vegetables,butter,yogurt} => {other vegetables}",0.00213523131672598,0.552631578947368,2.85608595845894,21
"{root vegetables,butter,yogurt} => {whole milk}",0.00305033045246568,0.789473684210526,3.08972291452866,30
"{root vegetables,butter,rolls/buns} => {other vegetables}",0.00244026436197255,0.631578947368421,3.26409823823879,24
"{root vegetables,butter,rolls/buns} => {whole milk}",0.00233858668022369,0.605263157894737,2.36878756780531,23
"{root vegetables,other vegetables,butter} => {whole milk}",0.0041687849517031,0.630769230769231,2.46860938504393,41
"{root vegetables,whole milk,butter} => {other vegetables}",0.0041687849517031,0.506172839506173,2.61597996665434,41
"{butter,yogurt,rolls/buns} => {whole milk}",0.0025419420437214,0.568181818181818,2.22366421878957,25
"{other vegetables,butter,yogurt} => {whole milk}",0.00437214031520081,0.682539682539683,2.67122076314277,43
"{other vegetables,butter,rolls/buns} => {whole milk}",0.00284697508896797,0.5,1.95682451253482,28
"{citrus fruit,other vegetables,newspapers} => {whole milk}",0.00203355363497712,0.540540540540541,2.1154859594971,20
"{citrus fruit,whole milk,newspapers} => {other vegetables}",0.00203355363497712,0.606060606060606,3.13221548113824,20
"{tropical fruit,yogurt,newspapers} => {other vegetables}",0.00213523131672598,0.5,2.58407777193904,21
"{tropical fruit,other vegetables,newspapers} => {yogurt}",0.00213523131672598,0.5,3.58418367346939,21
"{tropical fruit,yogurt,newspapers} => {whole milk}",0.00223690899847483,0.523809523809524,2.05000663217933,22
"{tropical fruit,other vegetables,newspapers} => {whole milk}",0.00244026436197255,0.571428571428571,2.23637087146836,24
"{root vegetables,other vegetables,newspapers} => {whole milk}",0.00305033045246568,0.508474576271186,1.98999102969643,30
"{root vegetables,whole milk,newspapers} => {other vegetables}",0.00305033045246568,0.526315789473684,2.72008186519899,30
"{other vegetables,soda,newspapers} => {whole milk}",0.0025419420437214,0.510204081632653,1.99675970666818,25
"{whole milk,soda,newspapers} => {other vegetables}",0.0025419420437214,0.531914893617021,2.74901890631813,25
"{yogurt,rolls/buns,newspapers} => {whole milk}",0.00264361972547026,0.52,2.03509749303621,26
"{other vegetables,yogurt,newspapers} => {whole milk}",0.00284697508896797,0.509090909090909,1.99240314003545,28
"{other vegetables,rolls/buns,newspapers} => {whole milk}",0.00284697508896797,0.518518518518518,2.02929949448055,28
"{other vegetables,domestic eggs,fruit/vegetable juice} => {whole milk}",0.00213523131672598,0.617647058823529,2.41725380960184,21
"{root vegetables,whipped/sour cream,domestic eggs} => {whole milk}",0.00203355363497712,0.606060606060606,2.3719085000422,20
